50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,39b3c11d-638e-4bcd-a5ed-8aa7c408c6f6,2671,,"[49.4, 71.3]",3794688,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matthias Ginter,8808.0,Right Center Back,144,Germany,770,['0c377602-fedf-45f8-8a70-c43a3efe2ed2'],17,,,,,,,,,,,,,,,,,,Germany,770,00:21:17.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6cbed215-d93a-4433-ad6c-eae4ef9415c4,2674,,"[52.7, 40.8]",3794688,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Right Defensive Midfield,144,Germany,770,['97720ad5-1a81-4c5d-9c5c-904303425265'],21,,,,,,,,,,,,,,,,,,Germany,770,00:21:21.003,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5705a37a-b84e-4f46-a1f3-0899cf483d70,2677,,"[74.7, 64.3]",3794688,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joshua Kimmich,5579.0,Right Wing Back,144,Germany,770,['1e02b1fa-0234-4c77-b9b8-1e5122d4d979'],24,,,,,,,,,,,,,,,,,,Germany,770,00:21:24.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b774ce32-bb60-4d05-96de-cea45d0b3ec5,2685,,"[41.8, 55.3]",3794688,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mats Hummels,5572.0,Center Back,144,Germany,770,['575b4efd-ced0-48b9-ae31-065be54eefeb'],28,,,,,,,,,,,,,,,,,,Germany,770,00:21:28.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6dae79ff-9fe3-4308-8420-f27d5165f51d,2688,,"[53.6, 39.2]",3794688,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Right Defensive Midfield,144,Germany,770,['32e661ab-2855-4d31-afdb-de041da6e456'],33,,,,,,,,,,,,,,,,,,Germany,770,00:21:33.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26a92e31-8f77-49b7-8440-de9cf154f7e3,2691,,"[57.5, 45.6]",3794688,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,144,Germany,770,['78f75603-e8c4-4886-b5db-287f3dc4d68e'],34,,,,,,,,,,,,,,,,,,Germany,770,00:21:34.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9b80ea92-c2cd-4293-91db-61213aed991a,2694,,"[73.7, 76.1]",3794688,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joshua Kimmich,5579.0,Right Wing Back,144,Germany,770,['e44a9bb2-0ca8-4ea8-8706-8ac3f5028b76'],37,,,,,,,,,,,,,,,,,,Germany,770,00:21:37.764,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,10f6f12d-db2b-4ed5-8424-a49184523bc6,2697,,"[108.3, 38.2]",3794688,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Gosens,6985.0,Left Wing Back,144,Germany,770,['a375b831-72f5-44c0-b9b2-08ad67fec765'],44,,,,,,,,,,,,,,,,,,Germany,770,00:21:44.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f10e92-0595-4e0b-8317-49d304bf554d,2701,,"[46.6, 2.6]",3794688,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luke Shaw,3382.0,Left Wing Back,145,England,768,['aa8e8aca-ae50-4d69-9155-5fa8de7ef666'],55,,,,,,,,,,,,,,,,,,England,768,00:21:55.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,450d0f27-5d07-4f41-97ef-82db9611fd1d,2704,,"[28.3, 14.9]",3794688,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Harry Maguire,3336.0,Left Center Back,145,England,768,['8ac5dcd9-0f0a-4272-a95a-c4558471ba38'],59,,,,,,,,,,,,,,,,,,England,768,00:21:59.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,96922098-d62a-482a-abeb-36213c39c2b3,2707,,"[23.6, 35.3]",3794688,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,John Stones,3244.0,Center Back,145,England,768,['f9e43aaf-b363-40c6-bf16-6ba849c6e5a0'],2,,,,,,,,,,,,,,,,,,England,768,00:22:02.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2930da44-e586-404d-a0f9-ff9662d22703,2710,,"[34.7, 57.4]",3794688,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kyle Walker,3205.0,Right Center Back,145,England,768,['478af3c6-e96d-40b9-b282-3c0ed2054325'],5,,,,,,,,,,,,,,,,,,England,768,00:22:05.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc8e9a94-2b82-488a-bf06-d6afa774e3e1,2713,,"[41.6, 72.1]",3794688,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kieran Trippier,3308.0,Right Wing Back,145,England,768,['671306fa-0d05-4a66-b82c-7fc1dfcd6100'],7,,,,,,,,,,,,,,,,,,England,768,00:22:07.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,867b24f0-6dca-4a30-952a-fe5b6c18506d,2717,,"[23.6, 62.2]",3794688,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kyle Walker,3205.0,Right Center Back,145,England,768,['40708cd5-fa43-4045-adc7-22013f1906ab'],12,,,,,,,,,,,,,,,,,,England,768,00:22:12.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c565a632-d53b-4d52-924c-30be28980549,2720,,"[26.7, 31.2]",3794688,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,John Stones,3244.0,Center Back,145,England,768,['50b99882-bae8-4d01-bbd6-21c12e41141c'],14,,,,,,,,,,,,,,,,,,England,768,00:22:14.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,277ef76d-ea15-44f6-afce-db67674e722e,2723,,"[42.8, 6.2]",3794688,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Harry Maguire,3336.0,Left Center Back,145,England,768,['5d2790f2-1521-402e-ba55-a00414f00f20'],18,,,,,,,,,,,,,,,,,,England,768,00:22:18.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,44bfc197-5652-460e-9e21-dc65108ca62d,2726,,"[33.4, 20.6]",3794688,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,John Stones,3244.0,Center Back,145,England,768,['8f8b2e15-f20b-44d8-9a2f-77fe85bf2625'],21,,,,,,,,,,,,,,,,,,England,768,00:22:21.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c7347968-9db7-43d7-9ab4-06e9171c8876,2729,,"[34.7, 51.5]",3794688,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kyle Walker,3205.0,Right Center Back,145,England,768,['58d6e80b-0de8-43f5-8866-6602ccf216ca'],23,,,,,,,,,,,,,,,,,,England,768,00:22:23.220,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,214d662f-03c1-45ac-9e79-c011734c61ec,2732,,"[115.7, 60.8]",3794688,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Bukayo Saka,22084.0,Right Wing,145,England,768,['e188a2c9-81fc-4dfb-a480-e49564e9ea32'],30,,,,,,,,,,,,,,,,,,England,768,00:22:30.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eca9cf41-2ff9-48a0-ba9e-2c872e2baf2d,2736,,"[8.7, 24.8]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Rüdiger,3167.0,Left Center Back,146,Germany,770,['5fd7b31c-229f-4c65-bfbc-c6f9dab77404'],36,,,,,,,,,,,,,,,,,,Germany,770,00:23:36.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8373a9e8-d3ac-4bb2-a942-27e4c4f2857a,2738,,"[14.9, 5.9]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robin Gosens,6985.0,Left Wing Back,146,Germany,770,['2e696d92-46ca-4d2e-8263-f40b35bfa715'],37,,,,,,,,,,,,,,,,,,Germany,770,00:23:37.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,acd22231-9e33-49c5-861b-46d40d785ebf,2741,,"[9.0, 25.9]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Rüdiger,3167.0,Left Center Back,146,Germany,770,['1267f44d-2837-4d98-8b93-fb4e51f38e85'],39,,,,,,,,,,,,,,,,,,Germany,770,00:23:39.532,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,cb20ffae-c0e8-4857-99c3-6704e649d6f4,2744,,"[48.0, 10.6]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Müller,5562.0,Left Wing,146,Germany,770,['c9bffe67-da7e-4552-9bab-3ff656afdc45'],42,,,,,,,,,,,,,,,,,,Germany,770,00:23:42.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff793e0d-c161-4493-9b2f-12237f5da3fc,2746,,"[88.2, 68.6]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kieran Trippier,3308.0,Right Wing Back,146,Germany,770,['d65b0a73-9a5e-40c5-87e6-f3e9a6027c95'],44,,,,,,,,,,,,,,,,,,England,768,00:23:44.751,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,92196c3d-7322-48f9-9bd0-7e1a1c33bca5,2748,,"[96.9, 61.5]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raheem Sterling,3233.0,Left Wing,146,Germany,770,['edad6b9d-a388-437d-b909-64cfbb0ac6f3'],47,,,,,,,,,,,,,,,,,,England,768,00:23:47.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,47811b59-d621-4d1f-9f42-88d6fb3c47aa,2751,,"[24.3, 16.7]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robin Gosens,6985.0,Left Wing Back,146,Germany,770,['1fb9ae3f-11b7-4a78-b957-db78079ef2ab'],48,,,,,,,,,,,,,,,,,,Germany,770,00:23:48.200,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9a1fce42-b63e-4bb9-bb7c-fddebec7981c,2753,,"[41.4, 16.5]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thomas Müller,5562.0,Left Wing,146,Germany,770,['8616e54f-87af-4ed0-ae98-77e58a4bd7bd'],49,,,,,,,,,,,,,,,,,,Germany,770,00:23:49.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc3e4a09-b43b-4e3e-9bba-6458772220ab,2756,,"[84.6, 57.2]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,147,England,768,['e37f12bd-2878-4ae0-af82-1684d274c278'],51,,,,,,,,,,,,,,,,,,England,768,00:23:51.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d54a5945-103b-490e-b089-72fb9ba5ea50,2759,,"[91.5, 57.0]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,147,England,768,['0de834bf-d65a-44ca-9972-0079062ee20f'],52,,,,,,,,,,,,,,,,,,England,768,00:23:52.287,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,41e568b3-0d9a-488b-ae14-c2a55fcdc820,2763,,"[97.7, 57.4]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Left Wing,147,England,768,['83eebbef-8ffa-435f-9fe8-858cbbe44e93'],53,,,,,,,,,,,,,,,,,,England,768,00:23:53.807,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,217806bc-63a6-42c2-85b5-8865f8639086,2766,,"[70.6, 65.8]",3794688,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,147,England,768,['4b85cd17-1f56-48b2-8485-4b24563b1ea0'],58,,,,,,,,,,,,,,,,,,England,768,00:23:58.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d4d03a-9f58-4c87-996b-792ce7ae904c,2769,,"[49.2, 51.1]",3794688,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Stones,3244.0,Center Back,148,England,768,['750b01d8-e326-4399-925b-b0ce36b7daea'],26,,,,,,,,,,,,,,,,,,England,768,00:24:26.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c09e6c-8a16-41cc-a59b-8d6ba2a57009,2772,,"[62.6, 17.7]",3794688,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Maguire,3336.0,Left Center Back,148,England,768,['59508783-91a5-4c5d-ace0-792e1d898fb6'],27,,,,,,,,,,,,,,,,,,England,768,00:24:27.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,37f18907-d993-4b13-90a7-19b5c53831c0,2775,,"[77.6, 12.3]",3794688,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Declan Rice,3943.0,Left Defensive Midfield,148,England,768,['f704564c-8766-415b-9c65-fa298c1c4d7d'],30,,,,,,,,,,,,,,,,,,England,768,00:24:30.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb5f9bd-7bcd-48f3-bf61-20d8f8df4cd6,2778,,"[103.6, 4.5]",3794688,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luke Shaw,3382.0,Left Wing Back,148,England,768,['ce953f30-cce9-4826-a8b4-0295dbe0ca01'],34,,,,,,,,,,,,,,,,,,England,768,00:24:34.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,962ebaba-c815-4bba-9553-3f1623a23afa,2781,,"[96.9, 6.1]",3794688,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jack Grealish,9638.0,Right Wing,148,England,768,['887a4c52-dbb5-485a-b68e-93cdc94e4b3a'],35,,,,,,,,,,,,,,,,,,England,768,00:24:35.422,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8bc7d3a3-8e66-45ae-bbe7-3c0d5c6b983f,2793,,"[38.3, 62.2]",3794688,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,150,Germany,770,['050feab7-7b99-40f7-9782-62974aa31440'],54,,,,,,,,,,,,,,,,,,Germany,770,00:24:54.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,61173ad5-08f6-4c39-8163-f807343c9d6e,2795,,"[28.4, 51.5]",3794688,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mats Hummels,5572.0,Center Back,150,Germany,770,['12bfa6c2-ca21-4a45-a2fc-bf4b325a6b19'],55,,,,,,,,,,,,,,,,,,Germany,770,00:24:55.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6cbdcfdd-78a1-482b-87ea-4567f5ffcfc5,2798,,"[40.7, 38.2]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Right Defensive Midfield,150,Germany,770,['2b906f0f-568c-4003-8cbe-fbc0790da863'],2,,,,,,,,,,,,,,,,,,Germany,770,00:25:02.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0033bd91-07d9-4920-a248-e57276a779c6,2801,,"[56.5, 77.1]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joshua Kimmich,5579.0,Right Wing Back,150,Germany,770,['3f12bf9b-5fa5-4090-965a-de4420e2ea47'],6,,,,,,,,,,,,,,,,,,Germany,770,00:25:06.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f58e0d0-e7a2-48b4-99fd-73a4225f9796,2804,,"[38.8, 68.8]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matthias Ginter,8808.0,Right Center Back,150,Germany,770,['57146532-62c3-42da-af89-0ac671a162a6'],9,,,,,,,,,,,,,,,,,,Germany,770,00:25:09.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,650961c7-6f71-4281-8e6a-d9288c7181dc,2806,,"[42.5, 64.0]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Right Defensive Midfield,150,Germany,770,['79a855ae-9cf9-4a75-8c5e-57c6f65aa31c'],10,,,,,,,,,,,,,,,,,,Germany,770,00:25:10.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,98e01ad2-3f76-43be-b2f1-0d85f0bdce2f,2808,,"[34.7, 70.2]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matthias Ginter,8808.0,Right Center Back,150,Germany,770,['80897eb1-0156-411f-bff8-82ab5db772e0'],11,,,,,,,,,,,,,,,,,,Germany,770,00:25:11.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,220cac78-7b45-48ef-83a1-046ffcab08a0,2811,,"[32.9, 41.1]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mats Hummels,5572.0,Center Back,150,Germany,770,['893c69fe-cd37-47aa-baee-1843becced4a'],14,,,,,,,,,,,,,,,,,,Germany,770,00:25:14.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1f8603c6-aab9-4983-9c58-3190d98b6b8d,2813,,"[14.2, 41.5]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,150,Germany,770,['db054985-c0f3-4c2d-ac55-5182a4e30e32'],16,,,,,,,,,,,,,,,,,,Germany,770,00:25:16.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc3c0114-c4e0-4186-a18c-879ddb8cd53b,2816,,"[15.1, 73.3]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matthias Ginter,8808.0,Right Center Back,150,Germany,770,['e28079ab-3745-4732-b7d8-4a65bc529297'],19,,,,,,,,,,,,,,,,,,Germany,770,00:25:19.245,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0d465bff-ad24-4872-8745-2a4ab9618fb4,2820,,"[62.6, 55.8]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Müller,5562.0,Left Wing,150,Germany,770,['47bfac11-6b1a-4fa4-948e-ec915eb76620'],23,,,,,,,,,,,,,,,,,,Germany,770,00:25:23.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c32825a4-51bd-4235-afb6-187f2fe64175,2823,,"[71.0, 53.9]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,151,England,768,['f2910bcc-080f-407e-b776-7cccc3d9165a'],26,,,,,,,,,,,,,,,,,,England,768,00:25:26.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,16df7b59-1e32-4429-9d11-2811ba5ffd86,2826,,"[91.7, 67.1]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Wing,151,England,768,['567fdcec-9b92-4fe4-99a7-656e0e8a4ca9'],30,,,,,,,,,,,,,,,,,,England,768,00:25:30.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e3e88faa-0f0b-4a4b-94e9-919ce37ec5ff,2829,,"[84.0, 63.8]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kalvin Phillips,4706.0,Right Defensive Midfield,151,England,768,['7625cb8d-69e6-4911-ad5f-b9bead8c1c25'],31,,,,,,,,,,,,,,,,,,England,768,00:25:31.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ace536d9-4a7a-461b-ad7f-c7f7954b63cd,2832,,"[85.6, 68.1]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Wing,151,England,768,['0b60b571-8a7a-4567-8ada-f46a69f99a0b'],33,,,,,,,,,,,,,,,,,,England,768,00:25:33.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,276d1532-0a3e-457b-84dd-f2f92248b6ad,2835,,"[92.2, 76.8]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,151,England,768,['83e4d67e-5ad9-463a-9b80-2e5c1a2b675a'],35,,,,,,,,,,,,,,,,,,England,768,00:25:35.405,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ad8361ff-2f9a-4c3f-94bd-c31bfb1df743,2840,,"[48.2, 8.5]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Left Wing,151,England,768,['0ceb97d1-940f-4521-9d9e-e31a9c2b3870'],40,,,,,,,,,,,,,,,,,,Germany,770,00:25:40.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c46f190e-e951-4d90-81af-ae00ec4aea33,2842,,"[55.8, 58.7]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,151,England,768,['69ace7a8-25c0-4942-8eb2-0ddbb19fdbb1'],41,,,,,,,,,,,,,,,,,,England,768,00:25:41.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2df4b03d-7008-42f4-875d-6f1b6526ad57,2845,,"[56.3, 8.7]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,151,England,768,['f54da5c0-74de-4996-ae0b-f4596b2cbefd'],47,,,,,,,,,,,,,,,,,,England,768,00:25:47.132,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23e2ab1e-ee1c-467d-b9a2-85cb3590b501,2848,,"[77.3, 8.7]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,151,England,768,['d1763981-4612-4191-9d7a-0b4d4de27b0a'],49,,,,,,,,,,,,,,,,,,England,768,00:25:49.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7570c18e-4929-4da3-82d9-003bf44c872d,2852,,"[63.4, 17.7]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,151,England,768,['f93708c4-1171-4f98-bba7-dc131c993304'],54,,,,,,,,,,,,,,,,,,England,768,00:25:54.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,48aa5ed7-ea79-47c4-8d68-21934da78e37,2855,,"[57.5, 49.2]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,151,England,768,['2465fab6-9dce-4dec-994d-803117ec327e'],56,,,,,,,,,,,,,,,,,,England,768,00:25:56.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c45645a1-74de-4d55-8812-655a30cacd9a,2858,,"[71.4, 71.9]",3794688,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,151,England,768,['d6c5cfc4-5128-4517-b6b5-ac009a8e05f2'],59,,,,,,,,,,,,,,,,,,England,768,00:25:59.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,279a6bed-0de9-4e18-b8b6-890feab951ee,2861,,"[77.8, 63.6]",3794688,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Wing,151,England,768,['8416be5c-a78d-4b69-a13f-426f85a47c5f'],0,,,,,,,,,,,,,,,,,,England,768,00:26:00.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,12228789-f19c-4176-abd7-cd7ba019121a,2864,,"[69.7, 70.2]",3794688,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Wing Back,151,England,768,['698069c1-4d2e-4540-96ff-f083ce444eab'],1,,,,,,,,,,,,,,,,,,England,768,00:26:01.619,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ecca5bbc-8700-4fcd-95c0-34bb179f2388,2871,,"[98.9, 27.6]",3794688,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,152,England,768,['c50dfcce-cd49-4fb3-aa97-f4d7049627d1'],50,,,,,,,,,,,,,,,,,,England,768,00:26:50.003,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,79aeb723-abb1-4407-8f10-58911e9f20df,2878,,"[27.4, 73.3]",3794688,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kai Havertz,8966.0,Right Wing,153,Germany,770,['0692832c-6983-4c20-b03c-99fff1c89401'],56,,,,,,,,,,,,,,,,,,Germany,770,00:26:56.243,Ball Receipt*,
